title,company,location,posted date,link,description,scraped date
Data Analyst,LaBella Associates,"Orange, CT",2 weeks ago,https://www.linkedin.com/jobs/view/data-analyst-at-labella-associates-3831910130?position=46&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=iKIJI%2BIh0FD9KK%2FmXJXouA%3D%3D&trk=public_jobs_jserp-result_search-card,"We are currently seeking qualified candidates for consideration to fill an open Data Analyst position in our Program Management Services Division. This position will be located at our Client’s office in Orange, CT.The client's Operational Performance group works to develop management tools to support electric operations and provides strategic direction for reliability improvements across all our client's electric operating companies. You will be working with a team to execute projects analyzing large sets of data and providing solutions primarily for but not limited to the distribution system, while driving operational performance using KPIs and dashboards.Salary Range: $61,000 - $72,500The specific salary offered may be influenced by a variety of factors including but not limited to the candidate's relevant experience, education, and work location.ResponsibilitiesWork with internal stakeholders to understand their needs and perform the transformation, filtering, and aggregation of raw data into concise, accurate and focused data models. Use internal software capabilities to acquire, ingest, and transform big datasets. Model and use data in creative ways to help drive problem solving and decision making. Work with data engineers to help develop analytical tools for internal stakeholders. Ensure data quality standards are maintained at all times. Perform complex assessments and manipulation of vegetation data, as well as further development of the client's data retention capabilities, historic reporting capabilities, and data mining capabilities to complete complex analysis and reporting. Assist in the development of Vegetation Management Reporting processes, tools, and projects to support the goals and objectives of the client's Operational Performance organization. RequirementsBachelor’s degree in engineering, computer science, mathematics, accounting, or equivalent area preferred. Strong analytical and problem-solving skills paired with the ability develop creative and effective solutions. Ability to work collaboratively in a team environment and effectively with people at all levels of the AVANGRID organization. Deep understanding of statistical and predictive modeling concepts, clustering and classification techniques, and recommendation and optimization algorithms Experience working with a large volume of data with the ability to solve problems. Strong communication skillsKnowledge of the electric distribution systems is a plus. BenefitsBody, mind, and wallet—LaBella’s benefits support a holistic approach to your health and wellness, creating the foundation for physical, mental, and financial well-being. Our benefit offerings cover the must-haves (healthcare and retirement), the just-in-cases (insurances and employee assistance programs), and the cherry-on-tops (fitness reimbursements, year-end incentive pay, and tuition assistance). Visit our website for more details on benefits listed below.Flexible Work ScheduleHealth/Dental Insurance401k Plan with Employer MatchShort & Long Term DisabilityProfit SharingPaid Time OffLeadership Development ProgramFitness ReimbursementTuition ReimbursementReferral Bonus ProgramWellness ProgramTeam Building EventsCommunity Service Events



        
            Show more
          

          



        
            Show less",2024-03-07 00:42:13.971040
Data Analyst,Arrow Search Partners,"New York, NY",2 weeks ago,https://www.linkedin.com/jobs/view/data-analyst-at-arrow-search-partners-3835749172?position=47&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=uo51xoUlMETgSj4WmdqnIw%3D%3D&trk=public_jobs_jserp-result_search-card,"About The CompanyOur client is a large media group, seeking a Data Analyst to join their streaming services platform. The team is working on identifying and analyzing user data to better market their content.ResponsibilitiesLeverage advanced SQL skills to query and manipulate data efficiently in AWS and other relevant platformsIdentify and resolve data-related challenges, including stakeholder requests and data integrity/accuracyAssess and enhance existing processes to optimize data pipelines and improve overall system efficiencyDocument data models, queries, and processesConduct rigorous testing of data solutions to uphold data standards and ensure the reliability of analytical outputsDevelop and deliver high-impact insights and visualizations built on aggregated, large panel and user-level data setsWork with data at all stages of the analysis lifecycleManage multiple priorities across a mix of ad-hoc and operational projectsWork closely with the team, partner teams, and stakeholder groups to understand business requirements to provide valuable insightsRequirementsBachelors degree in a quantitative field3-5 years of experience in data analytics or business intelligenceWorking experience or interest in media industry, streaming, digital marketing or technologyProficient with SQL or other data manipulation languagesExperience analyzing and mining large datasetsExperience with data visualization techniques and platforms (Tableau, Looker, DOMO, etc.)Salary Range$80,000-$95,000



        
            Show more
          

          



        
            Show less",2024-03-07 00:42:20.708054
Data Analyst,Live Nation Entertainment,"Chicago, IL",4 hours ago,https://www.linkedin.com/jobs/view/data-analyst-at-live-nation-entertainment-3844314148?position=48&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=0QuWyyTPElO9jfen%2FkjR8Q%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Summary:WHO ARE WE?Live Nation Entertainment is the world’s leading live entertainment company, comprised of global market leaders: Ticketmaster, Live Nation Concerts, and Live Nation Media & Sponsorship. Ticketmaster is the global leader in event ticketing with over 500 million tickets sold annually and more than 12,000 clients worldwide. Live Nation Concerts is the largest provider of live entertainment in the world promoting more than 40,000 shows and 100+ festivals annually for nearly 4,000 artists in over 40 countries. These businesses allow Live Nation Media & Sponsorship to create strategic music marketing programs that connect over 1,000 brands with the 98 million fans that attend Live Nation Entertainment events each year.WHO ARE YOU?Passionate and motivated. Driven, with an entrepreneurial spirit. Resourceful, innovative, forward thinking and committed. At Live Nation Entertainment, our people embrace these qualities, so if this sounds like you then please read on!SUMMARIYAs the Data Analyst, you love to make data work for the team. You will build and monitor reports and dashboards that enable our Team to understand the completeness and accuracy of the data used for analysis. You will lead in organizing and validating data across our BI tools.In this role, you will report to the Sr. Manager of Strategy & Analytics for Concerts Analytics.You are eager to make an impact, excited to be part of a team, and can’t wait to see your data come to life.Essential Duties & Responsibilities:Monitor ticketing data for completeness and accuracyInput data as needed to ensure ticketing data flows properly for all eventsBuild automated Reporting and Dashboards to support Ticketing Dept.Work with IT organization to validate ongoing Data Integrity and Integrity of new DatasetsWork collaboratively within the U.S. Concerts Analytics team to improve upon Reporting PracticesOther Duties, as assignedSkills & Qualities Desired:Must have Advanced MS Excel skillsMust have experience using BI toolsSQL coding experience preferredDatabricks, Business Objects or Tableau Experience a plusElevated Pride of Ownership regarding Work ProductStrong Attention to Detail and Ability to Critically Evaluate DataAbility to participate in a Collaborative Team EnvironmentStrong Written and Verbal Communication SkillsWilling to work when necessary to help get Overall Team Goals AccomplishedEducation & Knowledge DesiredBachelors Degree (Accounting, Finance, Economics, Statistics, IT)Strong Academic Performance1-3 years of relevant ExperiencePhysical Requirements/Work EnvironmentSits for extended periods of time at a computer station or work desk; stands and walks regularly throughout the day; uses hands and fingers to operate computers and office equipment for up to 8 hours each day; lifts up to 10 pounds regularly; exposed to typical office environment conditions and noise levels.Equal Employment OpportunityLive Nation Entertainment strongly supports equal employment opportunity for all applicants regardless of race, color, religion, sex, gender identity, pregnancy, national origin, ancestry, citizenship, age, marital status, physical disability, mental disability, medical condition, sexual orientation, genetic information, or any other characteristic protected by state or federal law.Hiring PracticesThe preceding job description has been designed to indicate the general nature and level of work performed by employees within this classification. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities, and qualifications required of employees assigned to this job.Live Nation Entertainment recruitment policies are designed to place the most highly qualified persons available in a timely and efficient manner. Live Nation Entertainment may pursue all avenues available, including promotion from within, employee referrals, outside advertising, employment agencies, Internet recruiting, job fairs, college recruiting and search firms.This job description is a summary of duties that are expected to be performed. Duties outlined on this job description may not be all-inclusive, and can be modified at any time if requested by management.
        


        
            Show more
          

          



        
            Show less",2024-03-07 00:42:30.486369
Loyalty Data Analyst,Albertsons Companies,"Pleasanton, CA",1 week ago,https://www.linkedin.com/jobs/view/loyalty-data-analyst-at-albertsons-companies-3831923962?position=49&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=gklrdaauT4GT6veRo8Ic8A%3D%3D&trk=public_jobs_jserp-result_search-card,"About The CompanyAlbertsons Companies is at the forefront of the revolution in retail. With a fixation on raising the bar with innovation and building belonging through our culture, our team is rallying our company around a unique purpose: to create joy around each table and inspire a healthier tomorrow for every community.Albertsons Companies is one of the largest food and drug retailers in the United States, with over 2,200 stores in 34 states and the District of Columbia. Our well-known banners include Albertsons, Safeway, Vons, Jewel-Osco, Shaw's, Acme, Tom Thumb, Randalls, United Supermarkets, Pavilions, Star Market, Haggen, Carrs, Kings Food Markets, and Balducci's Food Lovers Market. We support our stores with 22 distribution centers and 19 manufacturing plants.Placing a premium on adaptability, safety and family well-being, our work model, Presence with a Purpose, offers a hybrid work environment between remote work and office time. A one-size-fits-all approach does not apply to everyone, and teams are empowered to make decisions best for them.Bring your flavorBuilding the future of food and well-being starts with you. Join our team and bring your best self to the table.What you will be doingThis role will play a pivotal part in gathering, organizing, and presenting data used to drive Loyalty growth initiatives and improve the customer's experience and business performance. You will provide key analytics and reporting to inform future direction for the loyalty programs Banner4U, Rewards and FreshPass. You will create insights to influence various business units within Albertsons to participate in the loyalty journey.The position will be based in Pleasanton, CA or one of our main regional offices (Seattle, WA, Portland, OR, Boise ID, Denver CO, Dallas TX, Chicago, IL, or Fullerton, CA, Phoenix, AZ).Main responsibilities Utilize knowledge and experience with SQL, Excel and Dashboarding tools (Tableau, PowerBI, etc) to solve business problems. Handle creation, manipulation, and extraction of data from the Customer Data warehouse that is relevant for analytical and operational needs. Perform quantitative and qualitative analyses to build support for strategic growth and new product tools Generate insights and recommendations based on campaign performance results and program KPIs. Create dashboards and reports that highlight key business indicators. Work independently or collaborate with other global analytics functions, in the following areas: customer relationship management, campaign response, and customer satisfaction. Provide analytical support to ad-hoc cross-functional projects. Communicate business performance in a clear and insightful way to the business to facilitate timely and informed decision making. Create presentations that showcase the business value and rationale of rolling out new loyalty initiatives. Be able to tailor the presentations to various audiences (business units, executives) based on their needs. Acquire solid understanding of Albertson's Safeway business and proactively look for ways to provide analytical solutions to business issues.The salary range is $82,900 to $107,680 annually. Starting salary will vary based on criteria such as location, experience, and qualifications. There may be flexibility for exceptional candidates. Benefits include medical, dental, vision, disability and life insurance, sick pay (accrued based on hours worked), PTO/Vacation Pay (accrued based on hours worked) or Flexible Time Of, paid holidays (9days annually), bereavement pay, and retirement benefits (pension and/or 401K eligibility).What we are searching for Ability to frame problems, dive deep into analyzing complex data sets, evaluate implications and communicate insights. Excellent communications skills with respect to translating business needs into a data analysis approach and translating analysis results back into business terms. Ability to synthesize and clearly communicate findings and provide actionable opportunities. Should have a result -- oriented approach and ability to work efficiently within deadlines Highly analytical, strategic, and detail-oriented, with a commitment to excellence and a passion for understanding the business implications of analytical results Proactive, always looking ahead and anticipating consumers & business needs and challenges. Flexible self-starter who flourishes in a dynamic environment; must be able to work with minimal direction Strong interpersonal skills with the ability to work effectively in a matrixed organization High energy, Intellectual curiosity, and passion for problem-solving and comfort with ambiguity.We believe the successful candidate has these qualifications and experience: Bachelor's or Master's degree (preferred) in a quantitative discipline (Information Systems, Statistics, Economics, Mathematics, etc). Strong proficiency in SQL and a relevant database platform (Snowflake, Teradata, Databricks, etc) Intermediate experience working with GCP services (Big Query). Minimum 2+ years working experience in data analysis or financial modeling. Proficient in using Excel, PowerPoint, and Dashboarding tools (Tableau, PowerBI, etc) for data manipulation, analysis, and charting Experience in a Marketing, Merchandising or Customer Analytics environment is highly preferred.What is it like at Albertsons?Our 290,000 associates have a passion for great service and building lasting relationships with our customers. Through a companywide focus on innovation, we are continually enhancing our digital and product offerings, making it easy for customers to get what they need, wherever they are.Albertsons is an Equal Opportunity EmployerThis Company is an Equal Opportunity Employer, and does not discriminate on the basis of race, gender, ethnicity, religion, national origin, age, disability, veteran status, gender identity/expression, sexual orientation, or on any other basis prohibited by law. Consistent with applicable state and local law, the Company will consider for employment qualified applicants with arrest and conviction records.We endeavor to make this site accessible to any and all users. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please contact us at 1-888-255-2269(option #4).



        
            Show more
          

          



        
            Show less",2024-03-07 00:42:38.162141
Data Analyst,Jubilee Media,"Los Angeles, CA",2 weeks ago,https://www.linkedin.com/jobs/view/data-analyst-at-jubilee-media-3832781990?position=50&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=ugGHsTy0nv8pYPc3s6wkTA%3D%3D&trk=public_jobs_jserp-result_search-card,"OverviewJubilee is in search of a Data Analyst who is excited to leverage their strategic skills to accelerate the growth of Jubilee Media’s various distribution channels!The CompanyAt Jubilee, we're on a mission to provoke a new culture of empathy. We explore experiences that push people to feel more, think more, and see more in others. We challenge the belief of a black-and-white world, and instead embrace the complexity and richness of our experiences. By magnifying these stories we can discover personal identities, shared truths, and how we fit in the overarching human story. People are at the core of our mission and we're looking for our next family member to join the adventure. We believe that together we can change the world.The JobOur Data Analyst will play a critical role in the success of Jubilee Media’s content performance across multiple platforms. Our Data Analyst will be an expert in analyzing and reporting on data to support our creative team in making informed creative decisions to increase our content viewership and performance. This role is both operational and strategic; the Data Analyst will oversee key metrics for Jubilee Media’s O&O channels on facebook, snapchat, and TikTok, as well as share insights across the organization. This role will report directly to Jubilee’s COO and will get first-hand experience in a career trajectory that touches the intersection of all things media, growth and the ever-changing creator economy!What You’ll DoOwn and oversee Jubilee’s content analytics for Facebook, Snapchat, and TikTokLeverage data to support our creative team’s content strategy and programming Analyze data based on ad-hoc requests from business leadersCollaborate closely with the Channel Management teams for Facebook, Snapchat & TikTokWork directly with our data tools to develop meaningful insights Work cross functionally with Jubilee’s Creative teams to share content insights in support of programming and format strategyLiaise with our data & engineering teams to develop new insights dashboards and ensure data quality Who You Are3+ years of experience in digital media, growth, or data analytics You have an analytical and growth focused mindsetYou are obsessed with the digital media landscape and spend your free time digging into the latest trends and newest platformsA data nerd who can translate numbers into insights and tell a story. Experience with platform data tools is required. Experience building in Tableau is a plus!You have experience successfully working cross-functionally with internal teams and external parties to drive resultsProject management, operational organization, and cross-department collaboration excites youYou are a natural problem solver with a strong sense of urgencyLifelong learner High-level communicatorAn agile and flexible team collaboratorWhat We OfferFlexible PTO plan - take the time you need!Medical, Dental, Vision plans - we pay 90% of the base plan for all our full time employeesLife Insurance, 401(k) planLearning & Development StipendKitchen with free snacks & drinksA creative environment without rigid structure - we truly encourage our team to bring their authentic, true selves to work everydayFun employee-led events, company off-sites, uniquely led team meetings, and so much morePLEASE NOTE: Jubilee has a hybrid work culture and we are currently working in-office 3 days at work with 2 days a week of remote work. As such, all candidates must be on-site in El Segundo 3 days a week and thus based near the office or willing to relocate.**Powered by JazzHRgGHEmJJ0Ga
        


        
            Show more
          

          



        
            Show less",2024-03-07 00:42:47.878645
Data Analyst,Peak Gardens,"Texas City, TX",2 weeks ago,https://www.linkedin.com/jobs/view/data-analyst-at-peak-gardens-3848457920?position=51&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=6ogel3F5CNQ9%2BFSDBsApLw%3D%3D&trk=public_jobs_jserp-result_search-card,"We are looking for a Data Analyst for our organization. The candidate is supposed to have good skills in healthcare administration. After this, you will have to collect, compile and process raw information. You will have to assess data, understand the patterns and identify discrepancies in it.To become an ideal candidate you are expected to have good knowledge of data sharing and storage. You must exhibit good analytical skills, communication skills, and organization skills.ResponsibilitiesIdentify the different sources of data collection and collect data from these sources.Assess data to understand the patterns and identify discrepancies if any.Develop models that can execute good number of healthcare operations.Understand data sharing and storing methods.Suggest ways to increase the quality of healthcare services, reduce expenditure and achieve the administrative goals.Work closely with the management department and other internal teams to support improvements.RequirementsProven experience as a Healthcare Data Analyst or in other relevant roles.Hands-on experience in data analysis and visualization.Good knowledge of healthcare operations and procedures.Working experience with electronic medical devices and records.Problem solving abilities.Skills: healthcare,skills,administrative,analytical skills,communication,other,data analysis,online data entry
        


        
            Show more
          

          



        
            Show less",2024-03-07 00:42:55.508305
Data Analyst,US Tech Solutions,"San Francisco, CA",2 weeks ago,https://www.linkedin.com/jobs/view/data-analyst-at-us-tech-solutions-3834034689?position=52&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=KLjB4E2lcqDZio480gqN0w%3D%3D&trk=public_jobs_jserp-result_search-card,"Duration: 9 Months ContractThe ideal candidate will be a crypto-forward individual with a drive to see beyond the curve and have experience transitioning raw data into key insights through dashboards and reporting.This role will report to the Ecosystem Advisory Senior Manager and will be in the US / remote.What you’ll be doing (i.e., job duties):• Understand core functionality of existing models and respond to cross-team requests.• Identify, assess, and validate new data sources for inclusion in the asset monitoring program.• Design and guide experiments/analysis to measure impact and drive product improvements.• Write quality SQL/Python code to derive on-chain metrics and produce insightful visualizations.• Create models and schema for analytics data and automate common workflow.• Support generative AI use case development and work closely with engineering team.• Ensure program sustainability and scalability by documenting data owners, dependencies, refresh frequency, etc.• Perform routine data checks and testing of data flows.• Other duties and responsibilities as required or assigned.What we look for in you (i.e., job requirements):· BS/BA or higher in quantitative fields, e.g., statistics, math, computer science.· 3+ years of experience in data analysis, data wrangling, dashboarding and reporting· Experience in data analyses using SQL.· Experience in programming/modelling in Python.· Understanding of statistical concepts and practical experience applying them (in A|B testing, causal inference, ML, etc.).· Ability to operate collaboratively and efficiently in a fluid, ambiguous environment.· Ability to handle highly sensitive information.· Effective interpersonal and time management skills.Nice to haves:• Experience analyzing on-chain crypto data.• Data engineering skills with a willingness to perform data documentation work to improve data foundations as needed.About US Tech Solutions:US Tech Solutions is a global staff augmentation firm providing a wide range of talent on-demand and total workforce solutions. To know more about US Tech Solutions, please visit www.ustechsolutions.com.Recruiter Details:Name: Akshaya VedhurupalliEmail: akshaya.v@ustechsolutionsinc.comInternal Reference Id: 24-04218



        
            Show more
          

          



        
            Show less",2024-03-07 00:43:01.161510
Data Analyst,Skan,"Menlo Park, CA",3 weeks ago,https://www.linkedin.com/jobs/view/data-analyst-at-skan-3831013128?position=53&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=HcsREcPSUnGWUSERlJ6LpQ%3D%3D&trk=public_jobs_jserp-result_search-card,"DescriptionAbout the jobCompany & Role Overview: Skan’s vision is to be the foundation for operational intelligence and the fabric of the future of work. If you are interested in working on an AI-powered platform and redefining business process discovery and management, join us on our journey.DescriptionAs a Data Analyst, you will be responsible for building, modulating and understanding the data produced by the tool to efficiently transform the data into customer friendly dashboards which show business value insights as part of Skan implementation for our prospects and current customers. You will work closely with our Customer Success and Service Delivery teams in understanding, discovering, defining and quantifying potential business value improvements that Skan can help achieve. The role will be focused on modifying or creating dashboards so that the customer realizes the value of Skan’s data. You will also participate in standardizing templates and value driven outcomes by industry and process which can be subsequently leveraged in similar projects. You will have the opportunity to use data to drive business decisions, write SQL queries, data mine and visualize techniques.What you will do at Skan:Ability to interpret data and build/modify dashboards jointly with customers, and based on data, propose potential process improvement solutions with internal teams and customer stakeholders. Work with data to arrive at key metrics and KPI’s for our customers. E.g. NPS (Net Promoter Score), FPR (First Pass Rate) etc. Create dashboards with a high level of creativity to bring out powerful business value through insights and stories and present to internal stakeholders. Uncover trends and correlations through data mining and analysis to develop insights that can improve the business and help make effective decisions. Analyze unique operational data to find new and deep insights that bring our customers' value. Utilize Power BI and experiment with infographics to make our rich data as actionable as possible. Collaborate and innovate with our data science team to unlock new value drivers from our data. Participate in customer value engineering meetings and gain first-hand experience on business value. Participate in standardizing the value engineering framework and report templates at Skan. RequirementsWhat you will bring to Skan:4+ years of business intelligence or data analytics experience – experience with Snowflake and Microsoft PowerBI preferred. 3+ years’ experience working with BI tools or any data-specific role with a sound knowledge of database management, data modeling, business intelligence, SQL querying, data warehousing, and online analytical processing. In-depth understanding and experience with Microsoft BI stacks such as Power Pivot, SSIS, SSRS, and SSAS. Experience using Python to parse, structure, and transform data. Affinity for numbers and metrics. Ability to create user friendly and concise dashboards which enable the customer to understand their process better. Clear and effective communication skills. Team Player with willingness to learn. Ability to coordinate with different teams across the organization. Analyzing industries, overall economic and corporate trends. Conduct and facilitate internal and external research and discovery around customer business processes. Hands-on experience with PowerBI. Nice to have:Previous industry experience in Banking, Finance or HealthcareData Analytics certification. Benefits100% coverage of Health Care Plan (Medical, Dental & Vision)Retirement Plan (401k, IRA)Life Insurance (Basic, Voluntary & AD&D)Unlimited Paid Time Off (Vacation, Sick & Public Holidays)Short Term & Long-Term DisabilityWork From HomeStock Option PlanSkan is committed to an inclusive and diverse work environment. As an equal-opportunity employer, we do not discriminate based on gender, sexuality, race, color, disability or any other legally protected status.
        


        
            Show more
          

          



        
            Show less",2024-03-07 00:43:07.746599
Data Analyst,ClearChoice Dental Implant Centers,"Greenwood Village, CO",3 weeks ago,https://www.linkedin.com/jobs/view/data-analyst-at-clearchoice-dental-implant-centers-3829974854?position=54&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=Q42rPZZtmVle6rfgyAdY0w%3D%3D&trk=public_jobs_jserp-result_search-card,"Company OverviewClearChoice was founded in 2005 to bring an innovative and patient-focused approach to solve gaps within the dental industry. We’ve experienced strong growth and today, we’re the leader in dental implant treatments. Driven by a collective desire to improve the lives of our prospective patients, we help them reclaim their health and confidence. Beyond restoring teeth, this is about getting their lives back.This mission-focused work has enabled us to achieve four straight years of double-digit company growth, yet we’ve only reached 1% of the population that needs our services. We are searching for individuals who can help us continue pursuing our goal of reaching prospective patients and transforming their lives. When you join ClearChoice, you are joining a team of individuals with passion, conviction, and integrity whose mission is to be the platform of hope for our patients. Come help us write the next chapter of our story!Position SummaryIn this role, you’ll apply your expertise in quantitative analysis, data wrangling, presentation of data, and a commercially-driven mindset to help leadership and stakeholders see beyond the numbers. You’ll be a key contributor in the analysis and synthesis of our business drivers to help optimize operational efficiency and effectiveness and fuel company growth. In this fast-paced role, you will have the opportunity to make a significant impact on customer engagement planning and strategy to drive key business outcomes.Duties/ResponsibilitiesUtilize creative problem-solving and data analysis throughout all facets of our organization while working on and engaging with a team that is core to developing data-driven solutions. Collaborate with business partners, documenting their requirements for new Data and Analytics structures that support their workflow and decision-making processes. Lead analytics projects through the development process, collaborating with a team of data experts, ETL developers, visualization designers and Data Scientists to assure the delivery of a high-quality product. Be accountable for your analysis generating recommended actions and for those recommendations to make a substantive impact on the business.Collaborate with the data science team on the design of data models that will satisfy business needs, drive innovation, and conform to existing design principles. Assuring quality by continuously testing your data products while being developed and after they are deployed in production.Desired Experience2-4 years of hands-on work experience with SQL.3+ years of applied analytics in sales, finance, marketing, product, engineering; track record of success.Systematic application of scientific method of problem solving & application of statistical analytic methods. (e.g. hypothesis testing, regression, classification etc.).2+ years of data management and consulting experience.Required Experience & SkillsExperience establishing ongoing, effective two-way communication within the team and with business stakeholders to ensure customer satisfaction and product delivery success.Strong experience in documenting the data requirements, data strategy, data rules then applying them (standardization, cleanse, and validation).Proficient in scientific research applications, hypothesize and develop analytical approaches for identifying, analyzing, and interpreting trends or patterns in complex data sets 2+ years of hands-on work experience with SQL.Proficient in one or more languages for applied to statistics, data analysis, and machine learning e.g. Python, R.Familiarity with cloud platforms such as AWS, GCP, Azure to use/deploy analytics solutions.2+ years of applied analytics in sales, finance, marketing, product, engineering; track record of success.BA or BS in a quantitative field (Business, Math/Statistics, Economics, CS, Engineering, or similar). Masters in quantitative field desired. Salary range $60k - 80k
        


        
            Show more
          

          



        
            Show less",2024-03-07 00:43:14.455997
Data Analyst,Greystar,United States,2 weeks ago,https://www.linkedin.com/jobs/view/data-analyst-at-greystar-3833427023?position=55&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=6s9ranquyZk9wcCi2AirNQ%3D%3D&trk=public_jobs_jserp-result_search-card,"The Data Analyst will work within their team and in collaboration with business stakeholders to determine reporting requirements. They will serve as the liaison between business and technology to bridge the gap for understanding the overall business goal and value with currently available and new data assets. They will work with the business to establish financial and operational success metrics, determine baselines to define post go-live implementation success, and track metrics during pilot and scaling of different programs. The Data Analyst will support the team with planned and ad-hoc analyses of internal Greystar datasets, as well as some external datasets and digital solutions to support decision making within the team.Job DescriptionEssential Responsibilities:Partners with the Customer Success Property Systems Team to complete discovery, define scope and develop custom client reports ensuring timely delivery and accurate presentation of data. Determine business team reporting needs, working with business and technology / data stakeholders to gather requirements, determine current data availability, and feasibility. Validate identified datasets for accuracy through analysis and coordination with Greystar data engineering teams. Design pilot measurement plans by working with technology teams to ensure data flows are established. Synthesize existing data for team ideation and prioritization sessions and leverage with team in solution design. Partners with operations leaders to communicate the insights and recommendations based on data. Contribute to building measurement and analytics expertise, tools, and processes in-house to enable high-quality analytics across the data team members. Knowledge, Skills, Abilities:Academic background in a quantitative or related field (e.g., Analytics, Applied Mathematics, Economics, Statistics)Experience with visualization tools, such as Power BI, Tableau, Qlik, etc. Experience building and manipulating data models within Power BI, using DAX and SQL to massage datasets into a usable state for visualizationExperience or interest in using python, R, or other programming languages for data wrangling, automation, and machine learning (e.g., classification, clustering, response prediction, sentiment analysis, A/B testing)Experience understanding, processing, analyzing, visualizing, and communicating complex data sets to technical and non-technical audiences, tailoring your message to show business value and impact by understanding the goal and your audienceExperience designing statistically valid experiments to test and prove hypotheses, understanding the difference between correlation and causation to help drive the business forward without making unnecessary assumptionsExperience or understanding of Agile product development and design thinking to execute based on defined timelinesAbility to operate efficiently in a remote working environment through proper organization, communication, and execution to meet the business needs – prior remote working experience a plusThe salary range for this position is $70,000 - $100,000Compensation is based on geographic location and individual pay decisions will vary based on demonstrated job related skills, knowledge, experience, education, certifications, etc.Corporate Positions: In addition to the base salary, may be eligible for an annual performance bonus that is based on individual and company performance.Onsite Property Positions: In addition to the base salary, may be eligible for a discretionary weekly, monthly and/or quarterly bonus based on budget.Greystar seeks to attract, recruit, advance and retain top talent. Greystar’s compensation strategy is tailored to appropriately reward the skillset and experience that a team member will bring to the organization.Robust Benefits Offered for Full-time Team Members:Medical, Dental, Vision, Life401(k) with Company Match (eligibility required) Short-term & Long-term DisabilityCritical Illness/Accident/Hospital Indemnity PlansEmployee Assistance ProgramGenerous Paid Time Off: Time off benefits include vacation, holidays, personal days, and sick time and parental leaveFor Union and Prevailing Wage roles compensation and benefits may vary from the listed information above due to Collective Bargaining Agreements and/or local governing authority.Greystar will consider for employment qualified applicants with arrest and conviction records.



        
            Show more
          

          



        
            Show less",2024-03-07 00:43:20.420686
Data Analyst,LHH,"Lakeland, FL",1 week ago,https://www.linkedin.com/jobs/view/data-analyst-at-lhh-3833814201?position=56&pageNum=0&refId=w45TC0N6JHvoP3vnpt9WMg%3D%3D&trackingId=QdgxBRySBU7fvBMdA1b1ew%3D%3D&trk=public_jobs_jserp-result_search-card,"Data Engineering role - can be a data analyst with data engineering skillsONSITE w2 permanent fulltime role in Lakeland FL *** 110 to 115k/y salary base ***AZURESQLDATA MODELINGDATA GOVERNANCEPOWER BIUp to 3 years of experience



        
            Show more
          

          



        
            Show less",2024-03-07 00:43:26.066914
